ID,numPoints,Alg,Buffer,Box,Mask,Model,mean_IOU,source_file
738,2,hill climbing,10,False,true,yolov8x,0.8207253691820456,results_738.json
739,2,hill climbing,15,False,true,yolov8x,0.83622988716072,results_739.json
740,2,voronoi,0,False,true,yolov8x,0.8576355444281933,results_740.json
741,2,voronoi,5,False,true,yolov8x,0.8622991329069987,results_741.json
742,2,voronoi,10,False,true,yolov8x,0.8640585563747264,results_742.json
743,2,voronoi,15,False,true,yolov8x,0.8620974986304741,results_743.json
744,3,random,0,False,true,yolov8x,0.8300818649156267,results_744.json
745,3,random,5,False,true,yolov8x,0.8271017735079667,results_745.json
746,3,random,10,False,true,yolov8x,0.8285248961618347,results_746.json
747,3,random,15,False,true,yolov8x,0.8323108220442755,results_747.json
748,3,hill climbing,0,False,true,yolov8x,0.7430042567285128,results_748.json
749,3,hill climbing,5,False,true,yolov8x,0.7519744723687101,results_749.json
750,3,hill climbing,10,False,true,yolov8x,0.7863133344937905,results_750.json
751,3,hill climbing,15,False,true,yolov8x,0.7983270628789291,results_751.json
752,3,voronoi,0,False,true,yolov8x,0.8219720490321757,results_752.json
753,3,voronoi,5,False,true,yolov8x,0.8227418897525689,results_753.json
754,3,voronoi,10,False,true,yolov8x,0.8260433073136001,results_754.json
755,3,voronoi,15,False,true,yolov8x,0.8338727864348934,results_755.json
756,4,random,0,False,true,yolov8x,0.7901709514564434,results_756.json
757,4,random,5,False,true,yolov8x,0.8048964160064523,results_757.json
758,4,random,10,False,true,yolov8x,0.8104126109475681,results_758.json
759,4,random,15,False,true,yolov8x,0.8103767702278464,results_759.json
760,4,hill climbing,0,False,true,yolov8x,0.745523856303176,results_760.json
761,4,hill climbing,5,False,true,yolov8x,0.7457131241398262,results_761.json
762,4,hill climbing,10,False,true,yolov8x,0.7558541623138958,results_762.json
763,4,hill climbing,15,False,true,yolov8x,0.7793865351628533,results_763.json
764,4,voronoi,0,False,true,yolov8x,0.7953929205436672,results_764.json
765,4,voronoi,5,False,true,yolov8x,0.7983768974604996,results_765.json
766,4,voronoi,10,False,true,yolov8x,0.8006313053058254,results_766.json
767,4,voronoi,15,False,true,yolov8x,0.8077312170256489,results_767.json
768,5,random,0,False,true,yolov8x,0.7775885510013031,results_768.json
769,5,random,5,False,true,yolov8x,0.7832149746392236,results_769.json
770,5,random,10,False,true,yolov8x,0.7893308586627739,results_770.json
771,5,random,15,False,true,yolov8x,0.7916671444377605,results_771.json
772,5,hill climbing,0,False,true,yolov8x,0.7171631562775674,results_772.json
773,5,hill climbing,5,False,true,yolov8x,0.7219900811384051,results_773.json
774,5,hill climbing,10,False,true,yolov8x,0.7376444688752224,results_774.json
775,5,hill climbing,15,False,true,yolov8x,0.7629099369852714,results_775.json
776,5,voronoi,0,False,true,yolov8x,0.7760760272965055,results_776.json
777,5,voronoi,5,False,true,yolov8x,0.7853645888351194,results_777.json
778,5,voronoi,10,False,true,yolov8x,0.7844153700590073,results_778.json
779,5,voronoi,15,False,true,yolov8x,0.7947629688402523,results_779.json
780,1,random,0,0.9,true,yolov8x,0.9299141116696411,results_780.json
781,1,random,5,0.9,true,yolov8x,0.9290574594256651,results_781.json
782,1,random,10,0.9,true,yolov8x,0.9300338200934183,results_782.json
783,1,random,15,0.9,true,yolov8x,0.9293617218721755,results_783.json
784,1,hill climbing,0,0.9,true,yolov8x,0.9300718938492485,results_784.json
785,1,hill climbing,5,0.9,true,yolov8x,0.9328627747753917,results_785.json
786,1,hill climbing,10,0.9,true,yolov8x,0.93249872768343,results_786.json
787,1,hill climbing,15,0.9,true,yolov8x,0.9286366047091323,results_787.json
788,1,voronoi,0,0.9,true,yolov8x,0.9285379489739924,results_788.json
789,1,voronoi,5,0.9,true,yolov8x,0.9287070621840702,results_789.json
790,1,voronoi,10,0.9,true,yolov8x,0.9297001148101176,results_790.json
791,1,voronoi,15,0.9,true,yolov8x,0.9299842656362944,results_791.json
792,2,random,0,0.9,true,yolov8x,0.929904368975928,results_792.json
793,2,random,5,0.9,true,yolov8x,0.9304895901630387,results_793.json
794,2,random,10,0.9,true,yolov8x,0.9306285917897974,results_794.json
795,2,random,15,0.9,true,yolov8x,0.9298593744344495,results_795.json
796,2,hill climbing,0,0.9,true,yolov8x,0.9272794487735301,results_796.json
797,2,hill climbing,5,0.9,true,yolov8x,0.9306452312664731,results_797.json
798,2,hill climbing,10,0.9,true,yolov8x,0.9307336693192797,results_798.json
799,2,hill climbing,15,0.9,true,yolov8x,0.9292221052888902,results_799.json
800,2,voronoi,0,0.9,true,yolov8x,0.930504564929006,results_800.json
801,2,voronoi,5,0.9,true,yolov8x,0.9312507367574273,results_801.json
802,2,voronoi,10,0.9,true,yolov8x,0.9313577095360879,results_802.json
803,2,voronoi,15,0.9,true,yolov8x,0.9308701205563559,results_803.json
804,3,random,0,0.9,true,yolov8x,0.9310972100151244,results_804.json
805,3,random,5,0.9,true,yolov8x,0.9314465579262163,results_805.json
806,3,random,10,0.9,true,yolov8x,0.9297935339229086,results_806.json
807,3,random,15,0.9,true,yolov8x,0.9319487799308431,results_807.json
808,3,hill climbing,0,0.9,true,yolov8x,0.9160806354795321,results_808.json
809,3,hill climbing,5,0.9,true,yolov8x,0.92412039249056,results_809.json
810,3,hill climbing,10,0.9,true,yolov8x,0.9254999653946067,results_810.json
811,3,hill climbing,15,0.9,true,yolov8x,0.9268812133831886,results_811.json
812,3,voronoi,0,0.9,true,yolov8x,0.9296956277353055,results_812.json
813,3,voronoi,5,0.9,true,yolov8x,0.9294564457565162,results_813.json
814,3,voronoi,10,0.9,true,yolov8x,0.9302226514496,results_814.json
815,3,voronoi,15,0.9,true,yolov8x,0.930534170865861,results_815.json
816,4,random,0,0.9,true,yolov8x,0.9271450890090206,results_816.json
817,4,random,5,0.9,true,yolov8x,0.9283440335756324,results_817.json
818,4,random,10,0.9,true,yolov8x,0.9279361329215934,results_818.json
819,4,random,15,0.9,true,yolov8x,0.9289116004322597,results_819.json
820,4,hill climbing,0,0.9,true,yolov8x,0.8997856255324498,results_820.json
821,4,hill climbing,5,0.9,true,yolov8x,0.9159701045096295,results_821.json
822,4,hill climbing,10,0.9,true,yolov8x,0.9189922813312112,results_822.json
823,4,hill climbing,15,0.9,true,yolov8x,0.9206899613844566,results_823.json
824,4,voronoi,0,0.9,true,yolov8x,0.9273809724578908,results_824.json
825,4,voronoi,5,0.9,true,yolov8x,0.92895959360882,results_825.json
826,4,voronoi,10,0.9,true,yolov8x,0.9286305093624907,results_826.json
827,4,voronoi,15,0.9,true,yolov8x,0.9279072953402292,results_827.json
828,5,random,0,0.9,true,yolov8x,0.9215706948032192,results_828.json
829,5,random,5,0.9,true,yolov8x,0.9246431698207092,results_829.json
830,5,random,10,0.9,true,yolov8x,0.9264774577719248,results_830.json
831,5,random,15,0.9,true,yolov8x,0.9272004739227653,results_831.json
832,5,hill climbing,0,0.9,true,yolov8x,0.8712770260708271,results_832.json
833,5,hill climbing,5,0.9,true,yolov8x,0.9059307681520652,results_833.json
834,5,hill climbing,10,0.9,true,yolov8x,0.9114940124484562,results_834.json
835,5,hill climbing,15,0.9,true,yolov8x,0.9143465982969161,results_835.json
836,5,voronoi,0,0.9,true,yolov8x,0.9245142339725687,results_836.json
837,5,voronoi,5,0.9,true,yolov8x,0.9262646396397093,results_837.json
838,5,voronoi,10,0.9,true,yolov8x,0.9262143596901689,results_838.json
839,5,voronoi,15,0.9,true,yolov8x,0.9254795920808874,results_839.json
840,1,random,0,1.0,true,yolov8x,0.926914868685234,results_840.json
841,1,random,5,1.0,true,yolov8x,0.9283600384841948,results_841.json
842,1,random,10,1.0,true,yolov8x,0.927890944042178,results_842.json
843,1,random,15,1.0,true,yolov8x,0.9271825523539846,results_843.json
844,1,hill climbing,0,1.0,true,yolov8x,0.9258103765987153,results_844.json
845,1,hill climbing,5,1.0,true,yolov8x,0.9249018259592903,results_845.json
846,1,hill climbing,10,1.0,true,yolov8x,0.9248813151294135,results_846.json
847,1,hill climbing,15,1.0,true,yolov8x,0.9249085089629168,results_847.json
848,1,voronoi,0,1.0,true,yolov8x,0.9276564336620975,results_848.json
849,1,voronoi,5,1.0,true,yolov8x,0.9276224405673238,results_849.json
850,1,voronoi,10,1.0,true,yolov8x,0.9276079362141548,results_850.json
851,1,voronoi,15,1.0,true,yolov8x,0.9276199708084218,results_851.json
852,2,random,0,1.0,true,yolov8x,0.9226319465135985,results_852.json
853,2,random,5,1.0,true,yolov8x,0.9223023957593526,results_853.json
854,2,random,10,1.0,true,yolov8x,0.92303069820177,results_854.json
855,2,random,15,1.0,true,yolov8x,0.9230333340679018,results_855.json
856,2,hill climbing,0,1.0,true,yolov8x,0.9101538659759505,results_856.json
857,2,hill climbing,5,1.0,true,yolov8x,0.914884937974306,results_857.json
858,2,hill climbing,10,1.0,true,yolov8x,0.9159122505052105,results_858.json
859,2,hill climbing,15,1.0,true,yolov8x,0.9154916909298325,results_859.json
860,2,voronoi,0,1.0,true,yolov8x,0.9225732269033777,results_860.json
861,2,voronoi,5,1.0,true,yolov8x,0.9229279676274272,results_861.json
862,2,voronoi,10,1.0,true,yolov8x,0.9234543692246928,results_862.json
863,2,voronoi,15,1.0,true,yolov8x,0.9233839985226556,results_863.json
864,3,random,0,1.0,true,yolov8x,0.9166537976104865,results_864.json
865,3,random,5,1.0,true,yolov8x,0.9192623798021071,results_865.json
866,3,random,10,1.0,true,yolov8x,0.9197587553638235,results_866.json
867,3,random,15,1.0,true,yolov8x,0.9206662142691024,results_867.json
868,3,hill climbing,0,1.0,true,yolov8x,0.8826141795820837,results_868.json
869,3,hill climbing,5,1.0,true,yolov8x,0.9009157371530762,results_869.json
870,3,hill climbing,10,1.0,true,yolov8x,0.9044123407095442,results_870.json
871,3,hill climbing,15,1.0,true,yolov8x,0.9057922142634931,results_871.json
872,3,voronoi,0,1.0,true,yolov8x,0.9187370675239951,results_872.json
873,3,voronoi,5,1.0,true,yolov8x,0.9196486350774222,results_873.json
874,3,voronoi,10,1.0,true,yolov8x,0.9198394138281458,results_874.json
875,3,voronoi,15,1.0,true,yolov8x,0.9198408709534481,results_875.json
876,4,random,0,1.0,true,yolov8x,0.911380909660896,results_876.json
877,4,random,5,1.0,true,yolov8x,0.9140587382514871,results_877.json
878,4,random,10,1.0,true,yolov8x,0.9144982656803016,results_878.json
879,4,random,15,1.0,true,yolov8x,0.9171412699389855,results_879.json
880,4,hill climbing,0,1.0,true,yolov8x,0.8493949830718395,results_880.json
881,4,hill climbing,5,1.0,true,yolov8x,0.887393854920892,results_881.json
882,4,hill climbing,10,1.0,true,yolov8x,0.8934307653774172,results_882.json
883,4,hill climbing,15,1.0,true,yolov8x,0.8982998794038197,results_883.json
884,4,voronoi,0,1.0,true,yolov8x,0.9143159348481283,results_884.json
885,4,voronoi,5,1.0,true,yolov8x,0.91556090430376,results_885.json
886,4,voronoi,10,1.0,true,yolov8x,0.9168661821000473,results_886.json
887,4,voronoi,15,1.0,true,yolov8x,0.9158835655960713,results_887.json
888,5,random,0,1.0,true,yolov8x,0.9053434299971774,results_888.json
889,5,random,5,1.0,true,yolov8x,0.9071085437993565,results_889.json
890,5,random,10,1.0,true,yolov8x,0.9085084861919196,results_890.json
891,5,random,15,1.0,true,yolov8x,0.9114050031671825,results_891.json
892,5,hill climbing,0,1.0,true,yolov8x,0.8132548645213034,results_892.json
893,5,hill climbing,5,1.0,true,yolov8x,0.8676106249277631,results_893.json
894,5,hill climbing,10,1.0,true,yolov8x,0.8812614112513153,results_894.json
895,5,hill climbing,15,1.0,true,yolov8x,0.8871017836682613,results_895.json
896,5,voronoi,0,1.0,true,yolov8x,0.9096102172762389,results_896.json
897,5,voronoi,5,1.0,true,yolov8x,0.9113678597848219,results_897.json
898,5,voronoi,10,1.0,true,yolov8x,0.9106206074011611,results_898.json
899,5,voronoi,15,1.0,true,yolov8x,0.9124033163438685,results_899.json
900,1,random,0,1.1,true,yolov8x,0.9041421805257898,results_900.json
901,1,random,5,1.1,true,yolov8x,0.9047025653397475,results_901.json
902,1,random,10,1.1,true,yolov8x,0.9040217808764975,results_902.json
903,1,random,15,1.1,true,yolov8x,0.9053945804270718,results_903.json
904,1,hill climbing,0,1.1,true,yolov8x,0.9019791456277252,results_904.json
905,1,hill climbing,5,1.1,true,yolov8x,0.8987338428197875,results_905.json
906,1,hill climbing,10,1.1,true,yolov8x,0.9039434251560374,results_906.json
907,1,hill climbing,15,1.1,true,yolov8x,0.9039462033547156,results_907.json
908,1,voronoi,0,1.1,true,yolov8x,0.9049543731074374,results_908.json
909,1,voronoi,5,1.1,true,yolov8x,0.9038462308654591,results_909.json
910,1,voronoi,10,1.1,true,yolov8x,0.9034948641866807,results_910.json
911,1,voronoi,15,1.1,true,yolov8x,0.9048163798047446,results_911.json
912,2,random,0,1.1,true,yolov8x,0.896201933006795,results_912.json
913,2,random,5,1.1,true,yolov8x,0.8975201822160574,results_913.json
914,2,random,10,1.1,true,yolov8x,0.897441586652626,results_914.json
915,2,random,15,1.1,true,yolov8x,0.8984607973652367,results_915.json
916,2,hill climbing,0,1.1,true,yolov8x,0.8583192267841258,results_916.json
917,2,hill climbing,5,1.1,true,yolov8x,0.878814588321039,results_917.json
918,2,hill climbing,10,1.1,true,yolov8x,0.8839296060540649,results_918.json
919,2,hill climbing,15,1.1,true,yolov8x,0.8843491099846077,results_919.json
920,2,voronoi,0,1.1,true,yolov8x,0.8972403811294061,results_920.json
921,2,voronoi,5,1.1,true,yolov8x,0.8975190505023756,results_921.json
922,2,voronoi,10,1.1,true,yolov8x,0.8962737176078608,results_922.json
923,2,voronoi,15,1.1,true,yolov8x,0.8981403477185899,results_923.json
924,3,random,0,1.1,true,yolov8x,0.886859553094471,results_924.json
925,3,random,5,1.1,true,yolov8x,0.8890053898070243,results_925.json
926,3,random,10,1.1,true,yolov8x,0.8886989160806769,results_926.json
927,3,random,15,1.1,true,yolov8x,0.8922263474522198,results_927.json
928,3,hill climbing,0,1.1,true,yolov8x,0.816823822837757,results_928.json
929,3,hill climbing,5,1.1,true,yolov8x,0.8522650029631544,results_929.json
930,3,hill climbing,10,1.1,true,yolov8x,0.865168595156711,results_930.json
931,3,hill climbing,15,1.1,true,yolov8x,0.8690945822519447,results_931.json
932,3,voronoi,0,1.1,true,yolov8x,0.8926071656209379,results_932.json
933,3,voronoi,5,1.1,true,yolov8x,0.8916447384929993,results_933.json
934,3,voronoi,10,1.1,true,yolov8x,0.8941874007421733,results_934.json
935,3,voronoi,15,1.1,true,yolov8x,0.8914583013469322,results_935.json
936,4,random,0,1.1,true,yolov8x,0.8799665326300442,results_936.json
937,4,random,5,1.1,true,yolov8x,0.8828810810726694,results_937.json
938,4,random,10,1.1,true,yolov8x,0.8856506792570411,results_938.json
939,4,random,15,1.1,true,yolov8x,0.8874880759966206,results_939.json
940,4,hill climbing,0,1.1,true,yolov8x,0.7798522669564575,results_940.json
941,4,hill climbing,5,1.1,true,yolov8x,0.8307199048279547,results_941.json
942,4,hill climbing,10,1.1,true,yolov8x,0.8487237163853308,results_942.json
943,4,hill climbing,15,1.1,true,yolov8x,0.8544039377215548,results_943.json
944,4,voronoi,0,1.1,true,yolov8x,0.8851593401354998,results_944.json
945,4,voronoi,5,1.1,true,yolov8x,0.8864800514639775,results_945.json
946,4,voronoi,10,1.1,true,yolov8x,0.8872378586523062,results_946.json
947,4,voronoi,15,1.1,true,yolov8x,0.8865843297399701,results_947.json
948,5,random,0,1.1,true,yolov8x,0.870188613518031,results_948.json
949,5,random,5,1.1,true,yolov8x,0.8754819567154272,results_949.json
950,5,random,10,1.1,true,yolov8x,0.8771312790982824,results_950.json
951,5,random,15,1.1,true,yolov8x,0.8794375364979821,results_951.json
952,5,hill climbing,0,1.1,true,yolov8x,0.7452232631964654,results_952.json
953,5,hill climbing,5,1.1,true,yolov8x,0.8038381629914598,results_953.json
954,5,hill climbing,10,1.1,true,yolov8x,0.8325793250936767,results_954.json
955,5,hill climbing,15,1.1,true,yolov8x,0.8399440445882705,results_955.json
956,5,voronoi,0,1.1,true,yolov8x,0.8754212385067014,results_956.json
957,5,voronoi,5,1.1,true,yolov8x,0.8770827876182565,results_957.json
958,5,voronoi,10,1.1,true,yolov8x,0.8810320435086995,results_958.json
959,5,voronoi,15,1.1,true,yolov8x,0.8816309177903024,results_959.json
960,1,random,0,False,false,maskrcnn,0.9006531586849327,results_960.json
961,1,random,5,False,false,maskrcnn,0.8771092439133243,results_1441.json
962,1,random,10,False,false,maskrcnn,0.8938738721026102,results_962.json
963,1,random,15,False,false,maskrcnn,0.9169385370131151,results_1443.json
964,1,hill climbing,0,False,false,maskrcnn,0.9015168006834378,results_964.json
965,1,hill climbing,5,False,false,maskrcnn,0.9244969898682873,results_1445.json
966,1,hill climbing,10,False,false,maskrcnn,0.9031366832383336,results_966.json
967,1,hill climbing,15,False,false,maskrcnn,0.9253622759807044,results_1447.json
968,1,voronoi,0,False,false,maskrcnn,0.8962205741545525,results_968.json
969,1,voronoi,5,False,false,maskrcnn,0.9035499181256818,results_1449.json
970,1,voronoi,10,False,false,maskrcnn,0.8966005214694514,results_970.json
971,1,voronoi,15,False,false,maskrcnn,0.918403182057855,results_1451.json
972,2,random,0,False,false,maskrcnn,0.9069990646706486,results_972.json
973,2,random,5,False,false,maskrcnn,0.9250920987694231,results_1453.json
974,2,random,10,False,false,maskrcnn,0.9055671362594738,results_974.json
975,2,random,15,False,false,maskrcnn,0.8686961749411435,results_1455.json
976,2,hill climbing,0,False,false,maskrcnn,0.893268289489804,results_976.json
977,2,hill climbing,5,False,false,maskrcnn,0.8044088108512331,results_1457.json
978,2,hill climbing,10,False,false,maskrcnn,0.9024353577556863,results_978.json
979,2,hill climbing,15,False,false,maskrcnn,0.8647959318689157,results_1459.json
980,2,voronoi,0,False,false,maskrcnn,0.9028899851414025,results_980.json
981,2,voronoi,5,False,false,maskrcnn,0.8983442997703719,results_981.json
982,2,voronoi,10,False,false,maskrcnn,0.8556520368442818,results_1462.json
983,2,voronoi,15,False,false,maskrcnn,0.8722221812677405,results_1463.json
984,3,random,0,False,false,maskrcnn,0.865066838735798,results_1464.json
985,3,random,5,False,false,maskrcnn,0.861384306679214,results_1465.json
986,3,random,10,False,false,maskrcnn,0.9130260832200816,results_986.json
987,3,random,15,False,false,maskrcnn,0.912366714826172,results_987.json
988,3,hill climbing,0,False,false,maskrcnn,0.7932011498514754,results_1468.json
989,3,hill climbing,5,False,false,maskrcnn,0.7424122327664499,results_1469.json
990,3,hill climbing,10,False,false,maskrcnn,0.8994114160013282,results_990.json
991,3,hill climbing,15,False,false,maskrcnn,0.9020174764879076,results_991.json
992,3,voronoi,0,False,false,maskrcnn,0.8602232853324983,results_1472.json
993,3,voronoi,5,False,false,maskrcnn,0.8591390157520383,results_1473.json
994,3,voronoi,10,False,false,maskrcnn,0.8636809025130086,results_1474.json
995,3,voronoi,15,False,false,maskrcnn,0.8703402755106285,results_1475.json
996,4,random,0,False,false,maskrcnn,0.9163534118207626,results_996.json
997,4,random,5,False,false,maskrcnn,0.916503277913604,results_997.json
998,4,random,10,False,false,maskrcnn,0.850667196311203,results_1478.json
999,4,random,15,False,false,maskrcnn,0.8592142991008425,results_1479.json
1000,4,hill climbing,0,False,false,maskrcnn,0.7928257799394565,results_1480.json
1001,4,hill climbing,5,False,false,maskrcnn,0.8929697278933277,results_1001.json
1002,4,hill climbing,10,False,false,maskrcnn,0.8970682210871669,results_1002.json
1003,4,hill climbing,15,False,false,maskrcnn,0.9096207935369158,results_1003.json
1004,4,voronoi,0,False,false,maskrcnn,0.9162576462890794,results_1004.json
1005,4,voronoi,5,False,false,maskrcnn,0.9176487198054396,results_1005.json
1006,4,voronoi,10,False,false,maskrcnn,0.9162208174085829,results_1006.json
1007,4,voronoi,15,False,false,maskrcnn,0.9188803242578517,results_1007.json
1008,5,random,0,False,false,maskrcnn,0.9203691251893446,results_1008.json
1009,5,random,5,False,false,maskrcnn,0.9210268827414824,results_1009.json
1010,5,random,10,False,false,maskrcnn,0.9207100270902296,results_1010.json
1011,5,random,15,False,false,maskrcnn,0.9198167404768519,results_1011.json
1012,5,hill climbing,0,False,false,maskrcnn,0.8774804734266652,results_1012.json
1013,5,hill climbing,5,False,false,maskrcnn,0.8902873835777545,results_1013.json
1014,5,hill climbing,10,False,false,maskrcnn,0.9027007130433005,results_1014.json
1015,5,hill climbing,15,False,false,maskrcnn,0.908082428706938,results_1015.json
1016,5,voronoi,0,False,false,maskrcnn,0.9194304327377442,results_1016.json
1017,5,voronoi,5,False,false,maskrcnn,0.9227122566549116,results_1017.json
1018,5,voronoi,10,False,false,maskrcnn,0.921849959566363,results_1018.json
1019,5,voronoi,15,False,false,maskrcnn,0.9212978982770863,results_1019.json
1020,1,random,0,0.9,false,maskrcnn,0.8422596471109303,results_1500.json
1021,1,random,5,0.9,false,maskrcnn,0.8453509360630639,results_1501.json
1022,1,random,10,0.9,false,maskrcnn,0.9179165622670175,results_1022.json
1023,1,random,15,0.9,false,maskrcnn,0.9169569942567211,results_1023.json
1024,1,hill climbing,0,0.9,false,maskrcnn,0.9200253866443239,results_1024.json
1025,1,hill climbing,5,0.9,false,maskrcnn,0.9204549854524178,results_1025.json
1026,1,hill climbing,10,0.9,false,maskrcnn,0.8470279991412777,results_1506.json
1027,1,hill climbing,15,0.9,false,maskrcnn,0.8502751050765051,results_1507.json
1028,1,voronoi,0,0.9,false,maskrcnn,0.9155700320565971,results_1028.json
1029,1,voronoi,5,0.9,false,maskrcnn,0.9161985433850054,results_1029.json
1030,1,voronoi,10,0.9,false,maskrcnn,0.8395960147773696,results_1510.json
1031,1,voronoi,15,0.9,false,maskrcnn,0.8416397658776857,results_1511.json
1032,2,random,0,0.9,false,maskrcnn,0.92018963607377,results_1032.json
1033,2,random,5,0.9,false,maskrcnn,0.9214899157546672,results_1033.json
1034,2,random,10,0.9,false,maskrcnn,0.9189586610250714,results_1034.json
1035,2,random,15,0.9,false,maskrcnn,0.9211026917239865,results_1035.json
1036,2,hill climbing,0,0.9,false,maskrcnn,0.8551849542054027,results_1516.json
1037,2,hill climbing,5,0.9,false,maskrcnn,0.8412144312587152,results_1517.json
1038,2,hill climbing,10,0.9,false,maskrcnn,0.9251594990100701,results_1038.json
1039,2,hill climbing,15,0.9,false,maskrcnn,0.922335227123353,results_1039.json
1040,2,voronoi,0,0.9,false,maskrcnn,0.8540088607055644,results_1520.json
1041,2,voronoi,5,0.9,false,maskrcnn,0.8490451175075803,results_1521.json
1042,2,voronoi,10,0.9,false,maskrcnn,0.9190145038237848,results_1042.json
1043,2,voronoi,15,0.9,false,maskrcnn,0.9181201890382849,results_1043.json
1044,3,random,0,0.9,false,maskrcnn,0.9232479779736076,results_1044.json
1045,3,random,5,0.9,false,maskrcnn,0.9244217840815111,results_1045.json
1046,3,random,10,0.9,false,maskrcnn,0.8470795848043388,results_1526.json
1047,3,random,15,0.9,false,maskrcnn,0.854868979807252,results_1527.json
1048,3,hill climbing,0,0.9,false,maskrcnn,0.9338762679878905,results_1048.json
1049,3,hill climbing,5,0.9,false,maskrcnn,0.9330741855975269,results_1049.json
1050,3,hill climbing,10,0.9,false,maskrcnn,0.8484936245863084,results_1530.json
1051,3,hill climbing,15,0.9,false,maskrcnn,0.8561595772126411,results_1531.json
1052,3,voronoi,0,0.9,false,maskrcnn,0.9223812882408641,results_1052.json
1053,3,voronoi,5,0.9,false,maskrcnn,0.923334339667529,results_1053.json
1054,3,voronoi,10,0.9,false,maskrcnn,0.9219294531178981,results_1054.json
1055,3,voronoi,15,0.9,false,maskrcnn,0.9201633755268759,results_1055.json
1056,4,random,0,0.9,false,maskrcnn,0.9250774001817273,results_1056.json
1057,4,random,5,0.9,false,maskrcnn,0.9259540594311412,results_1057.json
1058,4,random,10,0.9,false,maskrcnn,0.9273680844720478,results_1058.json
1059,4,random,15,0.9,false,maskrcnn,0.9217376206812616,results_1059.json
1060,4,hill climbing,0,0.9,false,maskrcnn,0.9340180501150442,results_1060.json
1061,4,hill climbing,5,0.9,false,maskrcnn,0.9334155868093565,results_1061.json
1062,4,hill climbing,10,0.9,false,maskrcnn,0.9315086721381892,results_1062.json
1063,4,hill climbing,15,0.9,false,maskrcnn,0.9271612892161256,results_1063.json
1064,4,voronoi,0,0.9,false,maskrcnn,0.9256176747599387,results_1064.json
1065,4,voronoi,5,0.9,false,maskrcnn,0.9241092277247915,results_1065.json
1066,4,voronoi,10,0.9,false,maskrcnn,0.9244191080544013,results_1066.json
1067,4,voronoi,15,0.9,false,maskrcnn,0.9222070647720004,results_1067.json
1068,5,random,0,0.9,false,maskrcnn,0.9266491990382557,results_1068.json
1069,5,random,5,0.9,false,maskrcnn,0.9253390987365678,results_1069.json
1070,5,random,10,0.9,false,maskrcnn,0.9262755669126216,results_1070.json
1071,5,random,15,0.9,false,maskrcnn,0.9255494435800186,results_1071.json
1072,5,hill climbing,0,0.9,false,maskrcnn,0.9356275761207117,results_1072.json
1073,5,hill climbing,5,0.9,false,maskrcnn,0.9351428319240608,results_1073.json
1074,5,hill climbing,10,0.9,false,maskrcnn,0.9328980217325491,results_1074.json
1075,5,hill climbing,15,0.9,false,maskrcnn,0.9279339334021331,results_1075.json
1076,5,voronoi,0,0.9,false,maskrcnn,0.9274500711707668,results_1076.json
1077,5,voronoi,5,0.9,false,maskrcnn,0.9264757092053086,results_1077.json
1078,5,voronoi,10,0.9,false,maskrcnn,0.9253332979356108,results_1078.json
1079,5,voronoi,15,0.9,false,maskrcnn,0.9242295017169596,results_1079.json
1080,1,random,0,1.0,false,maskrcnn,0.8570851484701529,results_1560.json
1081,1,random,5,1.0,false,maskrcnn,0.9361667685949593,results_1081.json
1082,1,random,10,1.0,false,maskrcnn,0.8591937200843013,results_1562.json
1083,1,random,15,1.0,false,maskrcnn,0.9358570355803593,results_1083.json
1084,1,hill climbing,0,1.0,false,maskrcnn,0.9364884597620582,results_1084.json
1085,1,hill climbing,5,1.0,false,maskrcnn,0.852329529768965,results_1565.json
1086,1,hill climbing,10,1.0,false,maskrcnn,0.9353437971338481,results_1086.json
1087,1,hill climbing,15,1.0,false,maskrcnn,0.853277039865034,results_1567.json
1088,1,voronoi,0,1.0,false,maskrcnn,0.8570211384234196,results_1568.json
1089,1,voronoi,5,1.0,false,maskrcnn,0.9357437768755217,results_1089.json
1090,1,voronoi,10,1.0,false,maskrcnn,0.9357384556677755,results_1090.json
1091,1,voronoi,15,1.0,false,maskrcnn,0.853152857144725,results_1571.json
1092,2,random,0,1.0,false,maskrcnn,0.9352256880147785,results_1092.json
1093,2,random,5,1.0,false,maskrcnn,0.8563400933753872,results_1573.json
1094,2,random,10,1.0,false,maskrcnn,0.8623450040805943,results_1574.json
1095,2,random,15,1.0,false,maskrcnn,0.9369080812545008,results_1095.json
1096,2,hill climbing,0,1.0,false,maskrcnn,0.859901491395308,results_1576.json
1097,2,hill climbing,5,1.0,false,maskrcnn,0.9368468012465728,results_1097.json
1098,2,hill climbing,10,1.0,false,maskrcnn,0.9367830217063962,results_1098.json
1099,2,hill climbing,15,1.0,false,maskrcnn,0.8575990968445648,results_1579.json
1100,2,voronoi,0,1.0,false,maskrcnn,0.9364921133807942,results_1100.json
1101,2,voronoi,5,1.0,false,maskrcnn,0.9366828568202463,results_1101.json
1102,2,voronoi,10,1.0,false,maskrcnn,0.8374084955423454,results_1582.json
1103,2,voronoi,15,1.0,false,maskrcnn,0.8563944199414312,results_1583.json
1104,3,random,0,1.0,false,maskrcnn,0.8641794449624628,results_1584.json
1105,3,random,5,1.0,false,maskrcnn,0.8605605620810275,results_1585.json
1106,3,random,10,1.0,false,maskrcnn,0.9370669097179778,results_1106.json
1107,3,random,15,1.0,false,maskrcnn,0.9367457784104014,results_1107.json
