model_name,image_name,base_box_AP@50,base_box_AP@75,base_box_AP@95,base_box_AP@50:95,base_box_AR@50,base_box_AR@75,base_box_AR@95,base_box_AR@50:95,base_mask_AP@50,base_mask_AP@75,base_mask_AP@95,base_mask_AP@50:95,base_mask_AR@50,base_mask_AR@75,base_mask_AR@95,base_mask_AR@50:95,sam_box_AP@50,sam_box_AP@75,sam_box_AP@95,sam_box_AP@50:95,sam_box_AR@50,sam_box_AR@75,sam_box_AR@95,sam_box_AR@50:95,sam_mask_AP@50,sam_mask_AP@75,sam_mask_AP@95,sam_mask_AP@50:95,sam_mask_AR@50,sam_mask_AR@75,sam_mask_AR@95,sam_mask_AR@50:95,segrefiner_box_AP@50,segrefiner_box_AP@75,segrefiner_box_AP@95,segrefiner_box_AP@50:95,segrefiner_box_AR@50,segrefiner_box_AR@75,segrefiner_box_AR@95,segrefiner_box_AR@50:95,segrefiner_mask_AP@50,segrefiner_mask_AP@75,segrefiner_mask_AP@95,segrefiner_mask_AP@50:95,segrefiner_mask_AR@50,segrefiner_mask_AR@75,segrefiner_mask_AR@95,segrefiner_mask_AR@50:95
yolov8n-seg,S01_03_SE1_500X11_png.rf.4b7fddca6f3354a728be814c4f62d5ae.jpg,0.954003672426066,0.8407195131277834,0.0925558654936701,0.6290930170158399,0.47159090909090906,0.41314935064935066,-0.1047077922077922,0.26001082251082247,0.954003672426066,0.8407195131277834,0.26828984590188343,0.6876710104852444,0.47159090909090906,0.41314935064935066,-0.01623376623376624,0.2895021645021645,0.954003672426066,0.7979574585609821,0.6388140074511652,0.7969250461460712,0.47159090909090906,0.39366883116883117,0.3262987012987013,0.39718614718614714,0.954003672426066,0.8407195131277834,0.6388811570232654,0.8112014475257049,0.47159090909090906,0.41314935064935066,0.3262987012987013,0.40367965367965364,0.844809181062378,0.770875271916332,0.326724106638201,0.6474695198723036,0.40422077922077926,0.3652597402597403,0.07792207792207793,0.2824675324675325,0.954003672426066,0.8407195131277834,0.26053237191851053,0.6850851858241199,0.47159090909090906,0.41314935064935066,0.010551948051948049,0.29843073593073594
yolov8n-seg,S02_01_SE1_1000X16_png.rf.1fab57db91783570e9210e6bcb342f81.jpg,0.9558393339333934,0.9558393339333934,0.1605021216407355,0.6907269298358408,1.0,1.0,0.22023809523809523,0.7400793650793651,0.9558393339333934,0.8201614804337576,0.19102722772277228,0.6556760140299746,1.0,0.8630952380952381,0.24776785714285715,0.7036210317460317,0.9962805104039816,0.9962805104039816,0.5662456319161329,0.8529355509080321,1.0,1.0,0.6436011904761905,0.8812003968253969,0.9558393339333934,0.9558393339333934,0.5737004950495049,0.8284597209720973,1.0,1.0,0.6711309523809523,0.8903769841269842,0.8020441729323308,0.7340923472046452,0.1657853285328533,0.567307282889943,0.8080357142857143,0.7529761904761905,0.22023809523809523,0.59375,0.9558393339333934,0.8201614804337576,0.16201620162016206,0.6460056719957711,1.0,0.8630952380952381,0.22023809523809523,0.6944444444444445
yolov8n-seg,S02_02_SE1_300X18_png.rf.1a16e8c5f4e008cb2fc48c98b35778fb.jpg,0.962129644810626,0.7572055485705145,0.0006872451951077461,0.5733408128587494,0.9845169775227165,0.7997220229555236,0.0077415112386417986,0.5973268372389606,0.9173559070893584,0.7411571253550364,0.0,0.552837677481465,0.9690339550454328,0.78423900047824,0.0,0.5844243185078909,0.9837367061494134,0.962083152994262,0.5322664010078936,0.8260287533838564,0.9883877331420373,0.9767754662840746,0.6317611190817791,0.8656414395026305,0.9449026276402206,0.9191497178308474,0.4066826857805921,0.7569116770838866,0.9806462219033956,0.965163199426112,0.5075233142037303,0.8177775785110794,0.9150289362940918,0.7578001954333357,0.2249222136158814,0.632583781781103,0.9398164753706361,0.805714968914395,0.3026034194165471,0.6827116212338594,0.885795073501169,0.8094376384072529,0.1779653269771868,0.6243993462952029,0.9398164753706361,0.8757621951219512,0.21744679579148732,0.6776751554280248
yolov8n-seg,S02_03_SE1_1000X24_png.rf.61ceee7fe0a4f4ccabd61c1e71524baf.jpg,0.8200961400487874,0.7457912457912458,0.15717821782178218,0.5743552012206052,1.0,0.9270833333333334,0.18859649122807015,0.7052266081871346,0.7928684172765103,0.7928684172765103,0.17068264377342712,0.5854731594421492,1.0,1.0,0.21217105263157893,0.737390350877193,0.7928684172765103,0.7928684172765103,0.7103126979364603,0.7653498441631603,1.0,1.0,0.9270833333333334,0.9756944444444445,0.7928684172765103,0.7928684172765103,0.5222772277227723,0.7026713540919309,1.0,1.0,0.5208333333333334,0.8402777777777778,0.7437655220371535,0.7033876476515306,0.26977857974873115,0.5723105831458051,0.9270833333333334,0.9035087719298245,0.30646929824561403,0.7123538011695908,0.8352966985661776,0.8352966985661776,0.31011055412263916,0.6602346504183315,1.0,1.0,0.3300438596491228,0.7766812865497076
yolov8n-seg,S04_01_SE1_1000X45_png.rf.baa89207016e4da58f6ec0ab4f2b008f.jpg,0.8632374859198603,0.6979289035905055,0.0023398138133141045,0.5211687344412267,0.9078947368421053,0.7395334928229665,0.02516945773524721,0.557532562466773,0.8181762714691562,0.6421659203245486,0.0,0.48678073059790156,0.8748006379585327,0.6583290612895876,0.0,0.5110432330827067,0.9157796933443099,0.8804717976851697,0.5714314785350438,0.7892276565215078,0.9489134768740032,0.9187955684666211,0.6399450330371383,0.8358846927925875,0.8832011926027494,0.7883166686399,0.6082313104518652,0.7599163905648382,0.92085326953748,0.8677090453406242,0.6872223171565277,0.825261544011544,0.8526528103085789,0.7709922051356782,0.2598972553080248,0.627847423584094,0.8757191273638643,0.8104494190020506,0.33675808840282523,0.6743088782562466,0.8912202156536551,0.8524748673259391,0.35451444095307344,0.6994031746442224,0.92085326953748,0.8957692526771475,0.4219924812030075,0.7462050011392116
yolov8n-seg,S05_02_SE1_300X59_png.rf.ab223b36432318e07ad4d0e7c1d7dea6.jpg,0.8310859299941129,0.6398600618979469,0.0020668623590862963,0.491004284750382,0.8573707970112079,0.6868384184308842,0.018796699875466998,0.5210019717725197,0.8307020552281491,0.6377132729985703,0.0,0.48947177607557313,0.8573707970112079,0.6652630759651308,0.0,0.5075446243254462,0.8910609557683146,0.7920725895126125,0.4887558343645896,0.7239631265485056,0.9067870485678704,0.8260429638854296,0.5587484433374845,0.7638594852635948,0.9498063310225671,0.7772602339826529,0.5011843643480196,0.7427503097844133,0.9658935242839353,0.8107331880448319,0.5371731008717311,0.7712666044001661,0.6758938325564118,0.5389302580388677,0.2885675092189905,0.5011305332714233,0.7139710460772104,0.5588107098381071,0.36179950186799503,0.5448604192611041,0.8140657413176079,0.6970928869589219,0.26871365486300935,0.5932907610465131,0.8573707970112079,0.7425202366127024,0.3366749688667497,0.6455220008302199
yolov8n-seg,S05_03_SE1_1000X65_png.rf.b1b275b60d329ab4fae1100a32dcfd4e.jpg,1.0,1.0,0.17557755775577555,0.7251925192519253,0.5,0.5,-0.07291666666666669,0.30902777777777773,1.0,1.0,0.1353135313531353,0.7117711771177118,0.5,0.5,-0.13194444444444445,0.28935185185185186,1.0,0.8583149981664834,0.7778825501597777,0.8787325161087537,0.5,0.4409722222222222,0.3819444444444444,0.44097222222222227,1.0,1.0,0.4163130598774163,0.8054376866258054,0.5,0.5,0.10416666666666666,0.3680555555555556,0.8766960029336268,0.7216721672167217,0.0462046204620462,0.5481909302041316,0.4409722222222222,0.3819444444444444,-0.13194444444444445,0.23032407407407407,1.0,1.0,0.26996699669966995,0.7566556655665566,0.5,0.5,-0.013888888888888895,0.3287037037037037
yolov8n-seg,S07_03_SE1_1250X92_png.rf.03fe49af01d0314c26c63cbf31c6f316.jpg,0.7558803499397558,0.5763560971481763,0.047524752475247525,0.45992039985439326,0.5,0.3693181818181818,-0.1628787878787879,0.23547979797979798,0.7558803499397558,0.6306846069222307,0.0891089108910891,0.4918912892510252,0.5,0.4128787878787879,-0.11931818181818182,0.26452020202020204,0.7558803499397558,0.6371808975769372,0.45777451371510774,0.6169452537439335,0.5,0.4128787878787879,0.32575757575757575,0.4128787878787879,0.8114359054953114,0.6366252009816367,0.40264026402640263,0.6169004568344503,0.5,0.4128787878787879,0.05492424242424243,0.3226010101010101,0.6205838532571206,0.5678990976020678,0.10693069306930693,0.4318045479761651,0.3693181818181818,0.32575757575757575,-0.11931818181818182,0.1919191919191919,0.7558803499397558,0.6088474232038589,0.21907905076221906,0.5279356079686113,0.5,0.4128787878787879,-0.03219696969696968,0.2935606060606061
yolov8n-seg,Sc1Tile_001-002-000_0-000_png.rf.05bb96317364c2a84f4eb06582dde5e9.jpg,0.7426268443506162,0.49114497195366597,0.008785164230708783,0.4141856601783303,0.7749861930896413,0.5446104260759433,0.04666470183711563,0.45542044033423346,0.7020557719007567,0.4536330323886454,0.0008532904572508533,0.38551403158221764,0.7451521481693896,0.4894999442413236,0.009332940367423126,0.4146616775927121,0.7836670414072014,0.7275666996105563,0.2868726489755801,0.5993687966644459,0.8091183026527854,0.7593767507560611,0.377866427435393,0.6487871602814133,0.7874084674781054,0.6964696659144903,0.3342591124756791,0.6060457486227582,0.8208730945799911,0.7419320846044984,0.39853115715184684,0.6537787787787787,0.5675381578669473,0.4397844246709761,0.20829346434247262,0.40520534896013205,0.6114348765210834,0.5098916887709991,0.2955420606282675,0.47228954197345,0.6091165617926912,0.5147513274843375,0.26889417755431916,0.46425402227711604,0.6421283684214719,0.5525719685202444,0.3139351221247773,0.5028784863554979
yolov8n-seg,TruForm174-2_00-37_500X16_png.rf.17ddf81ab4dd63c5ce6f66654a48c5b4.jpg,0.908079876955411,0.7941771602369099,0.02813708495949835,0.576798040717273,0.9129353233830846,0.7999707345624817,0.08909074536818172,0.6006656011045827,0.8069212044868708,0.7106550312043086,0.0,0.5058587452303931,0.9129353233830846,0.7129060579455663,0.0,0.5419471271095503,0.9068157676125318,0.900255092905732,0.5613248341666917,0.7894652315616518,0.9129353233830846,0.9043020193151887,0.6008532000630332,0.8060301809204357,0.8069212044868708,0.7909626711391644,0.5979757046583348,0.7319531934281234,0.9129353233830846,0.895668715247293,0.6238153125773845,0.8108064504025875,0.7267688791543802,0.6186401626361547,0.14351560036135133,0.49630821405062875,0.8008824655005515,0.6945251119965782,0.26451453141532155,0.5866407029708172,0.7998019036222402,0.7749392648982153,0.16289033862983002,0.5792105023834285,0.9043020193151887,0.8784021071115012,0.3161342608225839,0.6996127957497579
yolov8x-seg,Cu-Ni-Powder_250x_10_SE_png.rf.cd93ec4589ad8f4e412cb1ec0e805016.jpg,1.0,1.0,0.2604510451045104,0.7534836817015036,0.5,0.5,0.032575757575757563,0.34419191919191916,1.0,0.892889288928893,0.1771177117711771,0.69000233356669,0.5,0.42727272727272725,-0.10454545454545452,0.27424242424242423,1.0,1.0,0.892889288928893,0.9642964296429642,0.5,0.5,0.42727272727272725,0.47575757575757577,1.0,1.0,0.892889288928893,0.9642964296429642,0.5,0.5,0.42727272727272725,0.47575757575757577,0.1551155115511551,0.1551155115511551,0.08910891089108909,0.1331133113311331,-0.1212121212121212,-0.1212121212121212,-0.1856060606060606,-0.14267676767676765,0.6389138913891389,0.4480733787664481,0.26094609460946094,0.4493111215883493,0.3068181818181818,0.16969696969696968,-0.03181818181818183,0.14823232323232324
yolov8x-seg,Cu-Ni-Powder_250x_1_SE_V1_png.rf.675fe4943c221bb28cfe029af5482897.jpg,0.7557936022830523,0.5007793666991431,0.002538319703480242,0.41970376289522526,0.773234577922078,0.5594899891774892,0.03190386002886003,0.4548761423761423,0.6826957279165506,0.3931865539822962,0.0,0.3586274272996156,0.7207904942279942,0.45596590909090906,0.0,0.3922521344396344,0.6965561506623207,0.5597239026770982,0.24940368273383923,0.501894578691086,0.7233946608946609,0.6079658189033189,0.36272321428571425,0.5646945646945646,0.6132558166028771,0.4376157121107101,0.14088063274588072,0.39725072048648935,0.6945008116883117,0.5332003066378066,0.22058757215007213,0.4827628968253968,0.7293498050528574,0.5865937611037517,0.16335526968603772,0.4930996119475489,0.7413307178932179,0.6332972582972582,0.26741747835497837,0.5473484848484849,0.6810303328314024,0.489755123513263,0.07115644493639772,0.4139806337603543,0.7281858766233766,0.5660624098124099,0.12857368326118324,0.47427398989898983
yolov8x-seg,Cu-Ni-Powder_250x_6_SE_V1_png.rf.e53ddff8f68997450136adf624221578.jpg,0.7782407158631337,0.5138706089789103,0.055463931574152886,0.4491917521387324,0.8325970050467444,0.6273020600645322,0.10636220733018946,0.5220870908138219,0.7883613287970799,0.45570544971058147,0.013737623762376238,0.4192681340900125,0.8408869032845205,0.5475304045668901,0.035740878629932984,0.47471939549378117,0.8173375018678112,0.6314844344091209,0.28615718932047635,0.5783263751991361,0.858757342599487,0.7436750227517168,0.39670720608918675,0.6663798571467968,0.7501053785911549,0.5790489934226494,0.179816074646401,0.5029901488867351,0.8500372300819061,0.7179448994787789,0.26461487548605944,0.6108656683489148,0.7121757568995438,0.5329207757539098,0.18345562893466857,0.47618405386270746,0.7606850335070737,0.6456027136593033,0.2824853148010259,0.5629243539891343,0.7365479139180494,0.5829316987511834,0.05625428686593355,0.45857796651172217,0.795995697857202,0.6900637048068172,0.10550177877057998,0.5305203938115329
yolov8x-seg,HP743_5S_500x_png.rf.9ff406796462449f85c2039537f32d6f.jpg,0.9106726849155504,0.8435077331262537,0.0627062706270627,0.6056288962229558,0.453125,0.40625,-0.109375,0.25,0.9775232425203305,0.9106726849155504,0.2071873854052072,0.6984611042803627,0.5,0.453125,-0.0625,0.296875,0.9106726849155504,0.9106726849155504,0.8435077331262537,0.8882843676524516,0.453125,0.453125,0.40625,0.4375,0.9775232425203305,0.9106726849155504,0.7925467546754675,0.8935808940371162,0.5,0.453125,0.359375,0.4375,0.2960460751957548,0.2577234194007636,0.1078107810781078,0.22052675855820875,0.03125,-0.015625,-0.15625,-0.046875,0.8916283785241269,0.7688940812848792,0.2172717271727173,0.6259313956605745,0.453125,0.359375,-0.015625,0.265625
yolov8x-seg,MW_FeMnAl_500_22-11_png.rf.7095906a9fa6befd1eb267219b11b181.jpg,0.9361557408680548,0.6568947722098675,0.0029880959794092612,0.5320128696857771,0.9628204472002457,0.7230066343964942,0.010677308024158758,0.5655014632069661,0.8762366446835108,0.6281033009367754,0.0,0.5014466485400954,0.9123897720126937,0.6909009812667262,0.0,0.5344302510931399,0.930506047632252,0.8446010408285751,0.16500871536002243,0.6467052679402832,0.959261344525526,0.895653276007468,0.2724113179586922,0.7091086461638954,0.9089953548486457,0.8341711756710198,0.207330378733145,0.6501656364176035,0.9536579361713536,0.8859612562943897,0.2563991947080817,0.6986727957246083,0.769863971501835,0.5896077069192163,0.031990178346147084,0.4638206189223994,0.8131793431898725,0.6742268807612251,0.08238887020273662,0.5232650313846113,0.7880010043315444,0.6877136595158279,0.018606581246359933,0.49810708169791074,0.8171318299917618,0.7234624140233885,0.028472821397756684,0.5230223551376357
yolov8x-seg,OMG_Cu_1250_07_png.rf.ff417e92b36bba2bb91175ce144ff6ab.jpg,0.8228463322522729,0.6921960053148173,0.0418041804180418,0.5189488393283773,0.43772893772893773,0.36343864468864473,-0.1565934065934066,0.2148580586080586,0.7942159600575442,0.6207351504381207,0.015444044404440445,0.4767983849667018,0.43772893772893773,0.37545787545787546,-0.18772893772893773,0.2084859584859585,0.8228463322522729,0.746147233770996,0.4936193619361936,0.6875376426531542,0.43772893772893773,0.4065934065934066,0.22687728937728938,0.3570665445665446,0.8043179317931795,0.7091173403054591,0.3385785007072136,0.6173379242686173,0.43772893772893773,0.4065934065934066,0.09741300366300365,0.31391178266178266,0.8228463322522729,0.7089706589706589,0.34456506090169453,0.6254606840415422,0.43772893772893773,0.37545787545787546,0.0853937728937729,0.299526862026862,0.7033024731044533,0.6255375537553756,0.07145214521452144,0.46676405735811677,0.4065934065934066,0.37545787545787546,-0.11343864468864469,0.2228708791208791
yolov8x-seg,RHA_00-45_500X07_png.rf.2e24ff0e093484de86e43a21ef7e62cb.jpg,1.0,0.8910891089108911,0.3054055405540554,0.7321648831549822,0.5,0.41964285714285715,0.04999999999999999,0.32321428571428573,1.0,1.0,0.48514851485148514,0.8283828382838284,0.5,0.5,0.13571428571428573,0.3785714285714286,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.8688118811881188,0.9562706270627063,0.5,0.5,0.41964285714285715,0.47321428571428575,0.8391678453559641,0.7358421281688609,0.3425056791393425,0.6391718842213893,0.41428571428571426,0.33392857142857146,0.04999999999999999,0.26607142857142857,1.0,1.0,0.4005722000771506,0.8001907333590502,0.5,0.5,0.09285714285714286,0.36428571428571427
yolov8x-seg,Rec-Cu-Ni-Powder_250x_7_SE_V1_png.rf.4c7c94e7a5f2b5ab0a942ce1b6f7193a.jpg,0.6936805016685598,0.43122302334584467,0.011920727329143172,0.3789414174478492,0.7817821815833306,0.5910050572003731,0.04361316005151622,0.47213346627840663,0.698654683534928,0.45638179413137564,0.0,0.3850121592221012,0.7737610992140378,0.5381121799592856,0.0,0.43729109305777447,0.7538235477515165,0.6176995094741291,0.24447175165102522,0.5386649362922237,0.8235522394824206,0.7245430957317833,0.372863719969332,0.6403196850611786,0.772070671725106,0.6286911903225815,0.17630297422932223,0.5256882787590033,0.8479346303031676,0.730104505402782,0.2561175506380986,0.6113855621146828,0.6853872385420661,0.5318668052928485,0.049911972429241384,0.4223886720880519,0.7511783767859774,0.6419679647695555,0.15216356776233048,0.5151033031059545,0.6740966891342578,0.5355638363853239,0.0182991513437058,0.4093198922877625,0.753358562682469,0.6308451454275582,0.042735042735042736,0.47564625028169005
